layer_idx_norm,param_count_norm,act_size_norm,grad_norm_norm,optimal_rank,module_name
0.37671232874132105,7.800159903278014e-05,0.020375271106512525,0.23540035799652403,4,LayerNorm_126492821250960
0.3835616438093451,0.11989820791326217,0.020375271106512525,0.1962562881107103,4,Conv1D_126492821257392
0.3904109588773691,7.800159903278014e-05,0.020375271106512525,0.14749457618021966,4,LayerNorm_126492896768992
0.3972602739453931,0.11989820791326217,0.020375271106512525,0.1579068337973576,4,Conv1D_126492825132912
0.40410958901341715,7.800159903278014e-05,0.020375271106512525,0.13729180401866992,4,LayerNorm_126492825133344
0.41095890408144115,0.11989820791326217,0.020375271106512525,0.19818469424018018,4,Conv1D_126492825132864
0.41780821914946514,7.800159903278014e-05,0.020375271106512525,0.17664407981465638,4,LayerNorm_126492894724464
0.4246575342174892,0.11989820791326217,0.020375271106512525,0.13079901776745087,4,Conv1D_126492821257200
0.4315068492855132,7.800159903278014e-05,0.020375271106512525,0.15182677441216758,4,LayerNorm_126492821255520
0.43835616435353725,0.11989820791326217,0.020375271106512525,0.5182138094221459,4,Conv1D_126492821254944
0.44520547942156125,7.800159903278014e-05,0.020375271106512525,0.13554101966593893,4,LayerNorm_126492821255328
0.45205479448958524,0.11989820791326217,0.020375271106512525,0.09288197695949237,4,Conv1D_126492821255184
0.4589041095576093,7.800159903278014e-05,0.020375271106512525,0.13252459724620444,4,LayerNorm_126492821255568
0.4657534246256333,0.11989820791326217,0.020375271106512525,0.20243786615189002,4,Conv1D_126492821255424
0.47260273969365735,7.800159903278014e-05,0.020375271106512525,0.1244159159589185,4,LayerNorm_126492821255856
0.47945205476168135,0.11989820791326217,0.020375271106512525,0.0908534850898839,4,Conv1D_126492821256096
0.48630136982970534,7.800159903278014e-05,0.020375271106512525,0.2890178173117614,4,LayerNorm_126492821256240
0.4931506848977294,0.11989820791326217,0.020375271106512525,0.17718302216919357,4,Conv1D_126492821257344
0.4999999999657534,7.800159903278014e-05,0.020375271106512525,0.13898966415520864,4,LayerNorm_126492821249664
0.5068493150337774,0.11989820791326217,0.020375271106512525,0.11720027364156747,4,Conv1D_126492821249136
0.5136986301018014,7.800159903278014e-05,0.020375271106512525,0.12089019685901746,4,LayerNorm_126492821248704
0.5205479451698255,0.11989820791326217,0.020375271106512525,0.16818798143082223,4,Conv1D_126492821248992
0.5273972602378495,7.800159903278014e-05,0.020375271106512525,0.16102785896700889,4,LayerNorm_126492821249088
0.5342465753058735,0.11989820791326217,0.020375271106512525,0.08780930617917349,4,Conv1D_126492821254368
0.5410958903738975,7.800159903278014e-05,0.020375271106512525,0.13087952688706012,4,LayerNorm_126492821254224
0.5479452054419215,0.11989820791326217,0.020375271106512525,0.15407484380672298,4,Conv1D_126492821254032
0.5547945205099456,7.800159903278014e-05,0.020375271106512525,0.13699239495615062,4,LayerNorm_126492821253840
0.5616438355779696,0.11989820791326217,0.020375271106512525,0.07548710689007908,4,Conv1D_126492821253648
0.5684931506459936,7.800159903278014e-05,0.020375271106512525,0.12627555225767953,4,LayerNorm_126492821253504
0.5753424657140176,0.11989820791326217,0.020375271106512525,0.14762779355158284,4,Conv1D_126492821253312
0.5821917807820416,7.800159903278014e-05,0.020375271106512525,0.14290966316879478,4,LayerNorm_126492821253120
0.5890410958500657,0.11989820791326217,0.020375271106512525,0.07626680698492284,4,Conv1D_126492821252928
0.5958904109180897,7.800159903278014e-05,0.020375271106512525,0.12927942929617364,4,LayerNorm_126492821252784
0.6027397259861137,0.11989820791326217,0.020375271106512525,0.1383924203855793,4,Conv1D_126492821252592
0.6095890410541377,7.800159903278014e-05,0.020375271106512525,0.15084709857138323,4,LayerNorm_126492821252400
0.6164383561221617,0.11989820791326217,0.020375271106512525,0.07084457659208225,4,Conv1D_126492821252208
0.6232876711901857,7.800159903278014e-05,0.020375271106512525,0.09958440225713673,4,LayerNorm_126492821252064
0.6301369862582098,0.11989820791326217,0.020375271106512525,0.14111036446913552,4,Conv1D_126492821251920
0.6369863013262338,7.800159903278014e-05,0.020375271106512525,0.13244255806735503,4,LayerNorm_126492821251728
0.6438356163942578,0.11989820791326217,0.020375271106512525,0.06681986474408369,4,Conv1D_126492821251536
0.6506849314622818,7.800159903278014e-05,0.020375271106512525,0.09973593413913305,4,LayerNorm_126492821249952
0.6575342465303058,0.11989820791326217,0.020375271106512525,0.13013644232602017,4,Conv1D_126492821251104
0.6643835615983299,7.800159903278014e-05,0.020375271106512525,0.11618907660216998,4,LayerNorm_126492821250576
0.6712328766663539,0.11989820791326217,0.020375271106512525,0.05456929151839217,4,Conv1D_126492821251200
0.6780821917343779,7.800159903278014e-05,0.020375271106512525,0.09197275843357053,4,LayerNorm_126492821250192
0.6849315068024019,0.11989820791326217,0.020375271106512525,0.12402414376465397,4,Conv1D_126492821250384
0.6917808218704259,7.800159903278014e-05,0.020375271106512525,0.15608540367554607,4,LayerNorm_126492825395728
0.69863013693845,0.11989820791326217,0.020375271106512525,0.06926512894765624,4,Conv1D_126492898605248
0.705479452006474,7.800159903278014e-05,0.020375271106512525,0.12742974064289633,4,LayerNorm_126492894453520
0.712328767074498,0.11989820791326217,0.020375271106512525,0.12522151044479912,4,Conv1D_126492825332304
0.719178082142522,7.800159903278014e-05,0.020375271106512525,0.18593246101279265,4,LayerNorm_126492824980512
0.726027397210546,0.11989820791326217,0.020375271106512525,0.054045642915970575,4,Conv1D_126492824981472
0.7328767122785701,7.800159903278014e-05,0.020375271106512525,0.09809262898822937,4,LayerNorm_126492824981088
0.7397260273465941,0.11989820791326217,0.020375271106512525,0.11495342235472276,4,Conv1D_126492826582720
0.7465753424146181,7.800159903278014e-05,0.020375271106512525,0.10601429548051138,4,LayerNorm_126492821782704
0.7534246574826421,0.11989820791326217,0.020375271106512525,0.06146069522919059,4,Conv1D_126492821782896
0.7602739725506661,7.800159903278014e-05,0.020375271106512525,0.09053511676586506,4,LayerNorm_126492821783040
0.7671232876186902,0.11989820791326217,0.020375271106512525,0.10188578484326254,4,Conv1D_126492821783232
0.7739726026867142,7.800159903278014e-05,0.020375271106512525,0.15704102030984252,4,LayerNorm_126492821783424
0.7808219177547382,0.11989820791326217,0.020375271106512525,0.043935781330114596,4,Conv1D_126492821783616
0.7876712328227622,7.800159903278014e-05,0.020375271106512525,0.09060896555420664,4,LayerNorm_126492821783760
0.7945205478907862,0.11989820791326217,0.020375271106512525,0.10700768722948754,4,Conv1D_126492821783952
0.8013698629588102,7.800159903278014e-05,0.020375271106512525,0.14709665036877081,4,LayerNorm_126492821784144
0.8082191780268343,0.11989820791326217,0.020375271106512525,0.0484171208666985,4,Conv1D_126492821784336
0.8150684930948583,7.800159903278014e-05,0.020375271106512525,0.09445244942972834,4,LayerNorm_126492821784480
0.8219178081628823,0.11989820791326217,0.020375271106512525,0.08961883855531136,4,Conv1D_126492821784672
0.8287671232309063,7.800159903278014e-05,0.020375271106512525,0.1477224717777169,4,LayerNorm_126492821784864
0.8356164382989303,0.11989820791326217,0.020375271106512525,0.04686604120802816,4,Conv1D_126492821785008
0.8424657533669544,7.800159903278014e-05,0.020375271106512525,0.09903594668592723,4,LayerNorm_126492821785152
0.8493150684349784,0.11989820791326217,0.020375271106512525,0.08836091889175811,4,Conv1D_126492821785344
0.8561643835030024,7.800159903278014e-05,0.020375271106512525,0.09971029084680574,4,LayerNorm_126492821785536
0.8630136985710264,0.11989820791326217,0.020375271106512525,0.03181432126212493,4,Conv1D_126492821785728
0.8698630136390504,7.800159903278014e-05,0.020375271106512525,0.09233118788173965,4,LayerNorm_126492821785872
0.8767123287070745,0.11989820791326217,0.020375271106512525,0.08697576922584205,4,Conv1D_126492821786064
0.8835616437750985,7.800159903278014e-05,0.020375271106512525,0.11474493976353946,4,LayerNorm_126492821786256
0.8904109588431225,0.11989820791326217,0.020375271106512525,0.030132578600179358,4,Conv1D_126492821786448
0.8972602739111465,7.800159903278014e-05,0.020375271106512525,0.10909516981586376,4,LayerNorm_126492821786592
0.9041095889791705,0.11989820791326217,0.020375271106512525,0.09450370244031817,4,Conv1D_126492821786784
0.9109589040471946,7.800159903278014e-05,0.020375271106512525,0.17850216953689937,4,LayerNorm_126492821786976
0.9178082191152186,0.11989820791326217,0.020375271106512525,0.03663600082055827,4,Conv1D_126492821787168
0.9246575341832426,7.800159903278014e-05,0.020375271106512525,0.10229153097487752,4,LayerNorm_126492821787312
0.9315068492512666,0.11989820791326217,0.020375271106512525,0.09269555292909304,4,Conv1D_126492821787504
0.9383561643192906,7.800159903278014e-05,0.020375271106512525,0.1070661165872028,4,LayerNorm_126492821787696
0.9452054793873147,0.11989820791326217,0.020375271106512525,0.042735958856189124,4,Conv1D_126492821787888
0.9520547944553387,7.800159903278014e-05,0.020375271106512525,0.13586435501109193,4,LayerNorm_126492821788032
0.9589041095233627,0.11989820791326217,0.020375271106512525,0.14813647087466209,4,Conv1D_126492821788224
0.9657534245913867,7.800159903278014e-05,0.020375271106512525,0.11544086938497465,4,LayerNorm_126492821788416
0.9726027396594107,0.11989820791326217,0.020375271106512525,0.146606945981409,4,Conv1D_126492821788608
0.9794520547274347,7.800159903278014e-05,0.020375271106512525,0.24460339096063263,4,LayerNorm_126492821788752
0.9863013697954588,0.11989820791326217,0.020375271106512525,0.14219015775856322,4,Conv1D_126492821788944
0.9931506848634828,7.800159903278014e-05,0.020375271106512525,0.37987016304125293,4,LayerNorm_126492825133392
0.9999999999315068,0.9999999999999996,0.0025469088883140656,0.23587214199165155,4,Embedding_126492903703664
